sample_id,region,PF,R_ohm,L_H,fsw_Hz,StopTime_s,analysisWindow_s,Vout_rms_V,Vout_fund_rms_V,Vout_THD_fft_pct,THD_block_pct,THD_used_pct,Vout_error_pct,Vout_valid_2pct,Irms_A,IL_rms_A,IL_ripple_rms_A,IL_ripple_rms_pct_of_Irms,Pac_W,Pdc_W,Psw_4mos_W,Pcond_4mos_W,Pmos_total_4mos_W,R_L_filter_ohm,P_L_filter_W,eta_total_mosfet_pct,eta_with_filter_pct,Tj_final_C,Good_condition,Strict_condition
342,normal,0.95,12,0.0125548080131886,16000,0.25,0.2,218.424942298506,218.413195134609,0.093029579603978,0.500493715477574,0.500493715477574,0.721274938814234,1,16.6657610373052,16.8437868452643,1.64706589415568,9.88293238135862,3586.40231842685,3635.29753745415,12.8991387404229,20.6111417831708,33.5102805235938,0.012,3.4045578634644,99.0742792924528,98.981186664335,25.3350350768568,1,1
343,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.95,12,0.0125548080131886,17000,0.25,0.2,217.149388082107,217.469237218101,0.253689213499203,0.691685870981155,0.691685870981155,1.15034671904505,1,16.5585960664901,16.8702117250621,2.63525046097066,15.9146974199321,3545.55110407004,3597.38800018556,13.8159725899488,20.4764678107542,34.292440400703,0.012,3.41524852378107,99.0420687391864,98.9476705115967,25.3431641996422,1,0
344,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.95,12,0.0125548080131886,18000,0.25,0.2,217.175698828941,217.197195180575,0.315408332775749,1.05832967269299,1.05832967269299,1.27400219064791,1,16.5303584243339,16.9123552559712,2.87823469878389,17.4118105905491,3542.09389801246,3597.03253658766,14.6535411758081,20.6531171498787,35.3066583256868,0.012,3.43233312365013,99.0130638778167,98.9181569583059,25.353135314365,1,0
345,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.95,12,0.0125548080131886,19000,0.25,0.2,216.437189646078,216.332585837377,0.49618687977683,1.49219676895288,1.49219676895288,1.66700643755589,1,16.5172369469474,16.9106408680975,3.18577930025164,19.2876042796032,3521.79454502464,3578.10709371294,14.9898249284577,20.6048445091115,35.5946694375693,0.012,3.43163729483722,98.9994159398454,98.9040081386529,25.3563864479639,1,0
346,normal,0.95,12,0.0125548080131886,20000,0.25,0.2,216.964755210852,217.014304501666,0.365509562587981,1.69166073160295,1.69166073160295,1.35713431742447,1,16.5477137026392,16.8686855874022,2.71418554453949,16.4021785324133,3536.35562083811,3589.94236012165,16.1608438278214,20.392517802667,36.5533616304884,0.012,3.41463064135955,98.9769299523204,98.8824279736505,25.3630545243241,1,0
347,normal,0.95,12,0.0125548080131886,22000,0.25,0.2,217.920201725074,217.82671505977,0.297465769256102,0.925493459115891,0.925493459115891,0.987856791013477,1,16.6151704124251,16.8272092866227,1.86509895132449,11.2252772919485,3568.91611473816,3617.42595387121,17.1235519781055,20.309437397574,37.4329893756795,0.012,3.39785966850961,98.9620253532034,98.8688722657334,25.371473119076,1,1
348,normal,0.95,12,0.0125548080131886,24000,0.25,0.2,218.309849564994,218.412007438201,0.136158931467064,0.460525488983551,0.460525488983551,0.721814800817772,1,16.6685690907082,16.8000455082065,1.24265062496792,7.45505278950808,3585.09506723836,3629.77450416132,18.9435486848586,20.2002128523021,39.1437615371606,0.012,3.3868983489337,98.9199453075121,98.8275896389177,25.3876890468539,1,1
349,normal,0.99,12,0.0054428042716511,2000,0.25,0.2,204.935544466367,203.547240195223,3.41938781247127,15.5224390219171,15.5224390219171,7.47852718398953,0,16.1696641439421,19.9189115113014,10.9877486972998,67.9528566548262,3388.92203832716,3476.37290147451,4.28622520388717,29.9057917043953,34.1920169082824,0.012,4.76115642954069,99.0011429255187,98.8636350236652,25.3391083652594,0,0
350,normal,0.99,12,0.0054428042716511,6000,0.25,0.2,216.422714451446,216.352736172128,0.498385307400927,1.57043262328161,1.57043262328161,1.65784719448732,1,17.2353469917925,18.0521776933489,3.64376846564093,21.1412538858434,3826.02404892008,3890.00870315658,7.07130992683554,23.8338515282041,30.9051614550396,0.012,3.91057343366694,99.1987106900509,99.0982341449466,25.3094026359718,0,0
351,normal,0.99,12,0.0054428042716511,10000,0.25,0.2,217.516904372678,217.501855453361,0.327922309393508,0.96892470943776,0.96892470943776,1.13552024847228,1,17.3135345803661,17.9568828050457,2.57401414401332,14.8670632912375,3863.54240482375,3920.51305607779,10.0490993212004,23.760745485229,33.8098448064294,0.012,3.86939568088977,99.132491942199,99.0341681679992,25.3347133929535,1,1
352,normal,0.99,12,0.0054428042716511,12000,0.25,0.2,217.779233315253,217.74842895916,0.264101124735103,0.837886304528848,0.837886304528848,1.02344138219997,1,17.3318609312431,18.0102379126041,2.78878435317787,16.0905073277543,3872.4759623071,3932.28860297234,10.8319032955956,23.4001705398346,34.2320738354302,0.012,3.89242403602322,99.1237616551138,99.0250986195171,25.3390964567408,1,0
353,normal,0.99,12,0.0054428042716511,14000,0.25,0.2,218.144232870589,218.149639449711,0.146269089266373,0.570316395704203,0.570316395704203,0.841072977403947,1,17.3643600622336,17.9449370873894,2.08679826625412,12.0177090245484,3886.64498124742,3941.81785158753,11.8293097379561,23.2643051182974,35.0936148562535,0.012,3.86424920484437,99.1051516056904,99.0075953784358,25.3483126765221,1,1
354,normal,0.99,12,0.0054428042716511,16000,0.25,0.2,218.311699850899,218.309699718266,0.106612430555963,0.296985599535308,0.296985599535308,0.768318309878954,1,17.3698598584322,17.9067653230741,1.57980015384387,9.09506562931164,3892.37333768984,3944.28387842003,13.5726488955001,23.4149001088409,36.987549004341,0.012,3.84782693202777,99.0586879120828,98.961779582281,25.365670678949,1,1
355,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.99,12,0.0054428042716511,17000,0.25,0.2,217.801222385936,217.811226994308,0.228288816425075,1.02768121914385,1.02768121914385,0.994896820769045,1,17.3238676945531,17.9511096097711,2.36858010193647,13.672351600106,3874.2045610318,3929.61168161014,14.5345269316722,23.2036604393144,37.7381873709866,0.012,3.8669080346642,99.0353082905829,98.9375097602803,25.3746090962455,1,0
356,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.99,12,0.0054428042716511,18000,0.25,0.2,216.476232237769,216.404176985244,0.424707808688928,1.22680284602243,1.22680284602243,1.63446500670735,1,17.2433880173809,17.9812485407296,3.25515483854116,18.877698717097,3828.29210735013,3888.16114025201,15.2192313449912,23.3701379282533,38.5893692732446,0.012,3.87990358900189,99.0020545106818,98.9028186268636,25.3819751981048,1,0
357,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.99,12,0.0054428042716511,19000,0.25,0.2,216.451440061113,216.380185055573,0.549379582567974,2.05588386356758,2.05588386356758,1.64537042928522,1,17.2394288160595,17.9682122281297,3.19281758924744,18.5204372100376,3824.58282769843,3884.15111129918,15.7961632960804,23.3059986295589,39.1021619256393,0.012,3.87427980810134,98.9879567813979,98.8887968162916,25.3870564397223,1,0
358,normal,0.99,12,0.0054428042716511,20000,0.25,0.2,216.80140180622,216.806397027051,0.347805970384378,1.56440772567923,1.56440772567923,1.45163771497698,1,17.2628709227104,17.9230056371888,2.74730115581016,15.9145090530446,3843.85209400632,3899.55513939991,17.1213779316221,23.0608892319714,40.1822671635934,0.012,3.85480957284842,98.9654502657003,98.8673268500597,25.3960432149619,1,0
359,normal,0.99,12,0.0054428042716511,22000,0.25,0.2,218.24399712431,218.206773002301,0.147143243531351,0.557103826030001,0.557103826030001,0.815103180772315,1,17.3621824106501,17.905896415541,1.63337106113755,9.40763679648723,3887.31290394685,3938.66706200498,18.040273494469,22.9951424037459,41.0354158982149,0.012,3.847453517329,98.955402816728,98.8585799893385,25.4039823787539,1,1
360,normal,0.99,12,0.0054428042716511,24000,0.25,0.2,218.443387259515,218.457506499148,0.0798957505247962,0.422869325863976,0.422869325863976,0.701133409478339,1,17.3907714859168,17.8790992560745,1.05829011208936,6.08535459709982,3897.2129528511,3944.99505170651,20.0145131784978,22.8756667518858,42.8901799303837,0.012,3.83594628250277,98.9114452468632,98.8152421912162,25.4218921353378,1,1
361,normal,0.6,15,0.0636619772367581,2000,0.25,0.2,203.091041476289,201.667304199651,3.96657209874622,12.0044067685353,12.0044067685353,8.33304354561305,0,7.73483202006586,12.5906385609791,10.6831029475918,138.116806155291,986.741103143911,1051.98071121144,2.97736551872499,10.9544412564349,13.9318067751599,0.012,1.90229015247857,98.6077561771622,98.4206574303346,25.1872465568671,0,0
362,normal,0.6,15,0.0636619772367581,6000,0.25,0.2,217.418198762568,217.522267742739,0.487964926822252,1.28983550041562,1.28983550041562,1.12624193511872,1,8.41456007033022,7.90283948851868,3.34027723071697,39.6963977058624,1134.56491638636,1172.61689827863,4.03792940039462,4.58913438243542,8.62706378283004,0.012,0.749458463775483,99.2453530174737,99.1803319706811,25.1049627801052,0,0
363,normal,0.6,15,0.0636619772367581,10000,0.25,0.2,217.880932814071,217.886647679908,0.386394726412159,1.08129368494581,1.08129368494581,0.960614690950789,1,8.43518395925694,7.7223110659861,2.84669178130511,33.7478328280096,1139.35319019274,1174.87462929899,5.73338287790649,4.43357414830372,10.1669570262102,0.012,0.715609058398217,99.1155477308678,99.0538838646584,25.1186940058006,0,0
364,normal,0.6,15,0.0636619772367581,12000,0.25,0.2,218.531688500201,218.528765286075,0.235439703210465,0.810918160184079,0.810918160184079,0.668743051784188,1,8.45952788612045,7.70091467540719,2.73322826510994,32.3094657515622,1146.23240486257,1182.77706973129,5.89138025291136,4.32226426431032,10.2136445172217,0.012,0.711649042054822,99.1168075222619,99.0558509376746,25.1201607762158,0,0
365,normal,0.6,15,0.0636619772367581,14000,0.25,0.2,218.758388430292,218.752420089423,0.18516771878219,0.696853079935426,0.696853079935426,0.567081777534898,1,8.47001128677703,7.52993130849309,2.17961775911362,25.7333512945412,1148.75423226013,1180.96157079908,6.14898673216878,4.16274234908807,10.3117290812568,0.012,0.680398386127493,99.1103414796753,99.0521955619704,25.1203207175043,0,0
366,normal,0.6,15,0.0636619772367581,16000,0.25,0.2,218.780750706008,218.78852109078,0.191744858955143,0.823607429374273,0.823607429374273,0.550672231463639,1,8.46886593187578,7.44751510334895,1.87331568454451,22.120029997093,1148.87588085571,1178.51601184755,7.13745150970312,4.12708649143795,11.2645380011411,0.012,0.665585774575329,99.0290366736605,98.972255163385,25.1283592315113,0,0
367,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.6,15,0.0636619772367581,17000,0.25,0.2,218.742598904844,218.696243835768,0.157483253090619,1.05345333835557,1.05345333835557,0.592616438287414,1,8.45503693839425,7.5507927926023,2.25089589837973,26.6219522727149,1147.42176016001,1179.69421403036,7.64465994062816,4.24117396412588,11.885833904754,0.012,0.684173661561778,98.9747471710178,98.9163709677911,25.137263127238,0,0
368,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.6,15,0.0636619772367581,18000,0.25,0.2,217.489850726292,217.314277774588,0.402182044052254,1.6382633988174,1.6382633988174,1.22078282973269,1,8.40836097132889,7.79322506341456,3.06518905061008,36.4540611548656,1134.34682376497,1170.50706800826,8.16582646638234,4.50470562417173,12.6705320905541,0.012,0.728812282668395,98.8953495754994,98.8325515915285,25.1430810034134,0,0
369,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.6,15,0.0636619772367581,19000,0.25,0.2,217.036167108432,216.94981970448,0.478476908404405,2.05986868007748,2.05986868007748,1.38644558887288,1,8.39747144888589,7.8448030302672,3.22891099459038,38.4509910422949,1131.13140017748,1168.06477977055,8.35624152287341,4.59472028730666,12.9509618101801,0.012,0.738491215004274,98.8680044164233,98.8042274922851,25.1455522149631,0,0
370,normal,0.6,15,0.0636619772367581,20000,0.25,0.2,216.899907814723,216.659062921016,0.551736877366696,2.12774424019889,2.12774424019889,1.5186077631745,1,8.40538902803682,7.78556151878549,3.09148202257982,36.7797613205997,1127.34473505292,1163.52879884172,9.13983914366188,4.42926420450232,13.5691033481642,0.012,0.727379617953521,98.8106811494915,98.747725402651,25.1499555888239,0,0
371,normal,0.6,15,0.0636619772367581,22000,0.25,0.2,218.359786470592,218.242441281945,0.28645593361423,1.5541635820258,1.5541635820258,0.79889032638855,1,8.46194144764457,7.44839754402375,1.92979718346272,22.8056078549195,1144.43793558552,1172.29934560954,9.4980565942494,4.1426990379748,13.6407556322242,0.012,0.665743511685828,98.8221218699844,98.7653447373621,25.1496136366929,0,0
372,normal,0.6,15,0.0636619772367581,24000,0.25,0.2,219.032775419702,219.07350371796,0.107555272484291,0.365189534630635,0.365189534630635,0.4211346736546,1,8.47787866800875,7.30403944891884,1.1262680780826,13.2847864682537,1151.26719660411,1175.96999433961,10.5390509054559,4.00950594559632,14.5485568510522,0.012,0.640187907256352,98.7520706588555,98.6978723996581,25.1581009812788,1,1
373,normal,0.7,15,0.0487111557916963,2000,0.25,0.2,197.076052693003,192.734441335142,5.41406635564306,20.2305591694976,20.2305591694976,12.3934357567535,0,8.74416818360521,16.4504493673524,14.4591097340329,165.357177840459,1218.21639115252,1306.67117128119,3.04810902613796,19.9772895625353,23.0253985886733,0.012,3.24740741265391,98.1449707237561,97.8888682954088,25.2415373106658,0,0
374,normal,0.7,15,0.0487111557916963,6000,0.25,0.2,216.824853579454,216.775787307451,0.587147424084573,1.75576222206583,1.75576222206583,1.46555122388569,1,9.78075445520065,9.5201738209382,3.69298823864288,37.7577032074374,1535.8937438165,1578.9741976522,4.33860944110871,6.55953182180619,10.8981412629149,0.012,1.08760451497052,99.2954358392981,99.2256667357853,25.1265276482561,0,0
375,normal,0.7,15,0.0487111557916963,10000,0.25,0.2,217.952737133347,217.88674748814,0.378875302216451,1.06286015848954,1.06286015848954,0.960569323572933,1,9.82268696029002,9.22083344244322,2.68415096854667,27.3260359349518,1551.42764335865,1588.20190651786,6.4195888216939,6.19324697245464,12.6128357941485,0.012,1.02028523247935,99.1935735703605,99.1289078777729,25.1416635636065,0,0
376,normal,0.7,15,0.0487111557916963,12000,0.25,0.2,218.358649040722,218.325161561618,0.259819964738096,0.828454830049884,0.828454830049884,0.76129019926477,1,9.84089555369752,9.27416949962754,2.81076886055794,28.5621247092887,1557.34863557383,1596.65290285109,6.43865562665245,6.31188815824321,12.7505437848957,0.012,1.03212263889386,99.1879147538881,99.1227552779156,25.1439140131768,0,0
377,normal,0.7,15,0.0487111557916963,14000,0.25,0.2,218.708546608375,218.711809139631,0.16695093724482,0.5820295095398,0.5820295095398,0.585541300167772,1,9.85529531824342,9.09937672937654,2.10596414016044,21.3688587927145,1562.29584944705,1596.90879493888,6.9142542628371,6.14692543218661,13.0611796950237,0.012,0.993583882357431,99.1709066926793,99.1083986353509,25.1458947367709,0,0
378,normal,0.7,15,0.0487111557916963,16000,0.25,0.2,218.896182967649,218.883360591508,0.099634842778562,0.341531802628558,0.341531802628558,0.507563367496263,1,9.86545111635476,9.00005277376158,1.58217009702826,16.0374835207016,1565.20496042344,1595.85255317215,8.04948049107084,6.01761533813225,14.0670958292031,0.012,0.972011399165922,99.1092670972358,99.0483047817597,25.1546538549461,1,0
379,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.7,15,0.0487111557916963,17000,0.25,0.2,217.950754348327,217.86848019502,0.230539694177873,1.64521315583517,1.64521315583517,0.968872638627273,1,9.84769956766289,9.22609931746775,2.70604816442445,27.4789878167116,1554.06944801113,1589.26567532891,8.84678034748279,6.17590675994311,15.0226871074259,0.012,1.02145090338935,99.0425873171373,98.9781543097487,25.1659232862031,0,0
380,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.7,15,0.0487111557916963,18000,0.25,0.2,217.223205304861,217.212245858457,0.408800987371268,1.58596929383839,1.58596929383839,1.26716097342861,1,9.79968746535874,9.34938763162465,3.1836714157382,32.4874790853512,1543.29493905603,1582.3104542104,9.17358675001052,6.35129642607474,15.5248831760853,0.012,1.04893258903651,99.0040617296068,98.937486521613,25.1701025961503,0,0
381,R7_R8_R12_R15_R20_R30_f17_f18_f19,0.7,15,0.0487111557916963,19000,0.25,0.2,217.816777876518,217.646448003444,0.285923281156176,1.10502494429903,1.10502494429903,1.06979636207095,1,9.80547383083596,9.23011314140681,2.73479861137997,27.8905299076895,1548.99361749644,1585.51222360409,9.50869838766019,6.20446811496518,15.7131665026254,0.012,1.02233986323805,98.9957756518147,98.9311365477714,25.171539795251,0,0
382,normal,0.7,15,0.0487111557916963,20000,0.25,0.2,217.281754026588,217.444128078991,0.358213806689545,1.75323544060394,1.75323544060394,1.16175996409497,1,9.77759967420107,9.20932301847487,2.73543610338863,27.9765606543116,1539.81755313678,1575.35788790435,10.3305571834858,6.19843738281925,16.5289945663051,0.012,1.01773956550333,98.9379618189343,98.8733057335877,25.177160240118,0,0
383,normal,0.7,15,0.0487111557916963,22000,0.25,0.2,218.347094803009,218.266458316359,0.279394175300656,0.750261348172802,0.750261348172802,0.787973492564036,1,9.84478842651394,9.04427445450818,1.92465940183037,19.5500331591372,1558.71599917531,1589.31713456098,10.7112398833713,6.00129154988788,16.7125314332592,0.012,0.981586804901632,98.9391755253535,98.8775688481883,25.179235401848,1,0
384,normal,0.7,15,0.0487111557916963,24000,0.25,0.2,218.647379150275,218.586600786871,0.210229533004926,0.127610316881692,0.127610316881692,0.642454187785779,1,9.85292050061179,8.95386041211232,1.36266024615893,13.8300136094097,1561.53502937226,1588.84894513807,11.9373534460141,5.923713972121,17.8610674181351,0.012,0.962059395355107,98.8691204534169,98.8089328523529,25.1895435077713,1,1
385,normal,0.8,15,0.0358098621956764,2000,0.25,0.2,195.975111748525,190.059605884223,8.5131605949484,19.1127289888631,19.1127289888631,13.6092700526261,0,9.90231705281359,20.2642016877913,18.0756161628332,182.539258907059,1561.16459996996,1666.86053963509,3.5491508962032,30.6644952088755,34.2136461050787,0.012,4.92765444052183,97.8554523863384,97.5541363352475,25.3185243199505,0,0
386,normal,0.8,15,0.0358098621956764,6000,0.25,0.2,217.033997359247,217.034146478049,0.416661177833593,1.52196246013544,1.52196246013544,1.3481152372506,1,11.1623108451191,11.1076577536313,3.69665676787841,33.1173071523523,2009.85855491175,2055.59633699352,4.8507235312276,8.8748481994041,13.7255717306317,0.012,1.48056072926168,99.321719737276,99.249103865436,25.1523366845702,0,0
